theta_bandpower_kurtosis_F_N2,theta_bandpower_kurtosis_C_N2,alpha_bandpower_kurtosis_F_N2,alpha_bandpower_kurtosis_C_N2,kurtosis_N2_C,delta_theta_mean_C_N3,delta_alpha_mean_C_N3,delta_theta_mean_F_N3,kurtosis_N2_F,delta_alpha_mean_F_N3,delta_bandpower_mean_F_N3,COUPL_OVERLAP_F,delta_bandpower_mean_C_N3,DENS_F,theta_bandpower_kurtosis_C_N3,delta_bandpower_kurtosis_C_N2,delta_theta_mean_O_N3,kurtosis_N3_C,delta_alpha_mean_O_N3,COUPL_OVERLAP_C,delta_bandpower_mean_O_N3,delta_bandpower_kurtosis_F_N2,DENS_C,sigma_bandpower_kurtosis_C_N2,alpha_bandpower_kurtosis_O_N2,alpha_bandpower_mean_C_N1,theta_alpha_mean_O_N1,alpha_bandpower_mean_F_N1
0.44880439416521567,0.02616360481723283,-0.4517783812311523,0.0983201528391448,0.8653731904927339,0.5614339737529689,0.5053978594473106,1.1658213680159648,1.4845622738617987,1.0611216462403972,0.8949586597926809,-0.6565489143732737,0.3905615578058106,0.23852806702573326,-0.30571383679691877,1.5626698828646526,-0.17376480380801942,0.34745230962040907,-0.16534159238149213,-1.0395705390213776,-0.20468363383543273,1.4657984800400345,0.026183947563511695,-0.9774915657167467,-0.4114401018629096,-0.14766489787077575,-0.8545706328111671,-0.5633804578522603
4.625191093493889,4.746776619850097,0.33024306031105766,0.7249220912721596,2.9729520226221857,1.4475843853858021,1.5383806203965966,0.9520498831604548,2.5417423052943158,1.0233691815023542,0.846189152749138,1.5069908861920729,1.3303964589223911,1.1749541627955735,2.3917509958845535,0.5938776345661089,1.114341440138632,1.1745553185032278,1.0788625683017268,1.646692582051239,0.949020697270504,0.7268269309491298,1.1749705700956252,0.4665224774425819,0.15383394028490344,-0.9559803757184614,-0.5453744573734998,-0.7949368590743834
-0.6369142654599843,-0.20288335208168018,-0.17082345873330962,-0.3266362021409919,-1.1199116642917983,-0.6125492817202081,-0.5819408227561829,-0.5473759308593219,-0.9736918179385006,-0.5283560140864415,-0.5627014914701768,0.3796475311303069,-0.5967803764457045,1.2908694517475308,-0.2849073384628358,-1.227438845253248,-0.7018578935459201,-0.8452899960135926,-0.6436396170552239,0.11839142773225513,-0.6394723912963908,-0.8575860523751571,0.8863453790093192,-0.19390396921442266,0.08967037243104449,-0.07596866022693374,-0.25976007421419295,-0.24725691552695106
1.2987066253129569,0.7439866496389093,-0.0673528712505713,0.03132361960669053,1.722482667089333,1.660186979817227,1.5119391087671477,1.966191398681655,2.434592538981807,1.815436433188478,1.6687230717226513,-0.8724231738531864,1.409623250815493,-1.245756336087972,1.848920007642706,1.2341877624143345,2.357825979502744,1.4769122169573998,2.1585949845728747,-0.09025036807921025,2.035681779043058,1.3816235372981323,-0.24706987752374943,0.9176237078729709,0.9545901685079592,-0.4690329242639899,-0.5571319545462758,-0.3582636176146487
0.9375821464741045,0.48123078914698175,0.1400778293159699,0.5421094363136048,0.6143847541148167,2.6267779621705767,2.7290155206638596,3.201344022739976,1.7558901093508539,3.301976573626629,3.067572586677371,0.6962631117008454,2.5002321753518184,0.25073597169354056,-0.26465430764156617,1.421284826484091,1.382619526523049,-0.609099279794181,1.5190207309982398,0.8225574885959508,1.4268315743469577,1.978247008960566,0.5700059567798008,0.12978919435128117,0.11380256262129033,0.7912442558296433,-0.3488163251611585,0.21554306473538462
-0.7123944874642938,-0.7630389854217855,0.4828353727514969,-0.9641390056049285,-0.7368156797958096,-0.8002786412508215,-0.8254936175793843,-0.5414364238567342,-0.43671546973125525,-0.6385031664792193,-0.5409137214843293,0.043843127494887286,-0.7449727458919974,1.1622048903410498,-0.25653938427968676,0.1795096439489487,-0.8369009937834638,0.024831732487656605,-0.781475090901741,-0.022441784440484006,-0.7443592891468157,0.4643953514973694,1.2005958723718244,1.9426142652718805,-0.6337289365358016,-0.4035200775375215,-0.6925057069720024,-0.4378305370004392
-0.45985945342854867,-0.5109995256096523,-1.0191187438266711,-1.1938172331378851,-0.26717141807552236,-0.13125619466260594,-0.2125537818393645,-0.6394418679459212,-0.6245312836750704,-0.6516089109773914,-0.6806971753864891,-0.41189142029603937,-0.25637986919300904,-0.8360220088882424,-0.5430162756232997,1.3200147094062258,-0.233540009549266,0.16496189806822753,-0.35113804115876446,0.10795933794168185,-0.3398188148416447,0.7181002152467848,-0.5993192720053816,-0.1054534499935379,-1.426788688619245,-0.24271342736746931,-0.39037972086595246,-0.404916810092016
-0.7362657137586582,-0.8358113080328037,0.023780908847204112,0.04812964460650485,0.385367588869189,0.26548797525392925,0.3267732992389739,0.3533871803841555,0.6724462568641021,0.43774753971393393,0.5626275180910439,0.47079444068849224,0.44817436693128454,0.6659868759042731,-0.8131217567582735,0.309026372690177,0.1381565709802995,0.830320968972888,0.24739654069050293,1.0364153293027027,0.3875724482369311,0.4022004305371185,1.7713073355742608,1.180659804130761,0.6148107285000682,0.03444977012351554,0.17526492061306068,0.14371661045630574
-0.10477317012763973,2.1068050141959467,-0.06468923982054213,0.7969553713399103,-0.43662062103778504,0.030272009085725415,-0.033635644124263495,0.3644811032743011,-0.9119472690413969,0.2725101409391248,0.2744097004282702,-1.227416400553487,-0.00723153317480473,-1.5922921570655006,1.9189858366534116,-0.28940606983010236,0.598754248101971,-0.5854880068626122,0.522714827646903,0.3896257622871601,0.5263539545645208,-0.7880226955539401,-0.21894844835288035,2.6130549306632473,2.2916599737773096,-0.7081504294282536,-0.49143671412651435,-0.5072538632422073
-0.12925868237358906,-0.48882656649118367,-0.6994643200191935,-0.6618853813952963,0.6613972676237848,0.6587921260697531,0.49146156789384227,0.7151152950426993,0.43266979622319013,0.5950243783766974,0.4913189668733814,-0.474255095256903,0.3923408340751706,-0.36869410390197827,0.8682569121516888,0.015078559196059079,0.07359777767572241,-0.5367939060422524,-0.06710205370074433,-0.6848794861418865,-0.12736277722127212,-0.5755331561732977,-0.6595710438383876,-0.4676912394012405,-0.5122333970265792,0.2083232661748343,-0.14578267057849614,0.11813843337362542
-0.2518517987762163,0.004990407058131531,-0.009963801598369463,1.0282556780115915,-0.5895161918701821,-0.6705838769362852,-0.6131077430838998,-0.33198119757881267,-0.6332833945816048,-0.3297298378612329,-0.2770713476985207,-1.0643114045019975,-0.5644846769479295,-0.6210838070141289,-1.4510231167537928,-0.7193525658254324,-0.5248645822791582,-0.24370696574467762,-0.48656395195746893,-0.8935212819533519,-0.44726761711652646,-0.9059094762588711,0.33425366295875064,-0.26060817857295676,0.812016863527894,1.2381849640279767,0.2712809331727691,1.0824031002089165
1.1596264620738288,1.8762082755371798,0.4461932974993494,0.5565725647342172,0.42994620416400386,1.9463217401933677,2.1119569157968443,2.19045016488368,0.40308857113177576,2.422845241370153,2.208819403393294,0.0918151851570901,1.8639730899892002,-0.25806832489614284,1.960605675419243,-0.5138866141105006,0.31445136019035314,1.0225533757242677,0.33151174110317766,0.5095947948787527,0.25083608571122024,-0.46601640862607074,0.5090227969118466,0.9860845511398653,1.0877840739767353,-0.7800115794764129,-0.3398755900185507,-0.6427999945373892
-1.274301427438783,-1.2720755446821315,-1.0478414797548685,-1.2364823044798994,-0.7452711806197428,-0.6003731576646648,-0.632005459119698,-0.6647214238279533,-0.9328647704772327,-0.6792044967290113,-0.6915680680325939,-0.8916119969180675,-0.6241588262192481,-1.1509327336133515,-0.9333897219288722,0.19316408210093194,-0.4552594978080096,-0.5968979507795048,-0.48851934008835124,0.23836046032384772,-0.5091628193268234,-0.05362388785122482,0.05878378071323616,-0.2540311229410524,-0.42543309590719514,-0.4831442297330466,-0.3872448755553643,-0.3819082682660124
1.5869044384717246,1.6015460836812756,0.12388494728731732,0.20512990665424088,3.000934421922288,1.6321027836167408,1.5520536108272118,2.2130248413279188,2.413245691582254,2.128304351669061,1.9342835501738072,0.29329782733834187,1.4008034845232886,0.12605803046485087,1.4828267580043233,2.8380950335924378,0.24944161412949348,0.2205087988708083,0.22915963179153098,0.9842548803498364,0.18893347697770302,2.4999240567078966,1.0058488666932173,1.7086422549178033,-0.2485909242104423,-0.7040200135231676,-0.5979592512313716,-0.5574427071649253
-1.103924964350649,-1.2779297967453198,-1.2239757530747486,-0.8972503463140439,-0.8076243496199185,0.2194396720760058,0.1452954977464137,-0.11407530011038375,-0.9586297572792316,-0.15307293781681156,-0.2535785398871607,-0.42148583182847993,0.023178918102721283,-0.4817322375552867,-0.7922794307062523,-0.3504871155287794,0.2689842577939352,-1.2710988831594334,0.2020923205996884,0.04536679919824224,0.10075008151263345,-1.0730556999358405,-0.13323912488073777,1.1528871086903216,-0.31091484341512043,-0.5901621510086259,-0.6223669917516146,-0.4859236477465319
1.2126297642842556,2.2372932116029425,0.27652275304540985,-0.18336650706578322,0.07111455401564516,-0.7308150064824861,-0.8235636911475098,-0.04257565435755185,-0.24525906821511342,-0.081985690432393,0.0888083410293011,1.0560535441673664,-0.6908920910668263,1.3395505302006783,0.5456128893533232,-0.9410902925542628,-0.2024231331739993,9.340844687562486,-0.5609443605292728,1.5058593698784999,-0.2896182615979162,-0.15839766617555595,1.338556989777826,1.2069412696736121,-0.2824283985426217,-0.5752296484419354,-0.0313283795874626,-0.6558116643990415
-0.4198566355560038,-0.2751421977043552,-0.6328192424626449,-0.5743095274996195,-0.5552785551159336,-0.3841888425409115,-0.4487029216477546,-0.3890610672335393,-0.7731608245504061,-0.4332858229182196,-0.4412648019519814,-0.3591221568676163,-0.4614451601964643,-0.5715828360362212,-0.22530692028725632,0.015702890196053004,-0.24206946517285144,0.11452691320120764,-0.3378650020879041,-0.18413917619436967,-0.34594591154195403,-0.6315670380799705,-0.48495750436105206,-0.4298910769495399,0.08089739330663095,0.051474511396448534,-0.5009900416571663,0.08727653973378818
-0.745289493416115,-0.7466410150219324,-0.9093431596742331,-0.8869879793449441,-1.0934144365416716,-1.2171514217967796,-1.2096069801248421,-1.1973361604952122,-1.243473992500135,-1.186942041055692,-1.1454989249099712,-0.19121995504990646,-1.1594570408558629,-0.09373584119359618,-0.598658470539486,-0.388196326159507,-1.0053129992735372,-0.9074125027208181,-1.0319418287348898,-0.012009694649910738,-0.9904622856826789,-0.33310390096287296,-0.13308979685501757,0.05184741054276028,-0.8712326289686644,0.3233930157285683,0.3432189785783664,0.6188422983594402
-0.02785350247791552,0.5594012718395833,-0.44472073640530113,0.03620885444865119,-0.18882371115558091,-1.025385790895107,-0.9875134454574235,-1.156418307458175,-0.5198563105816101,-1.1171491793489612,-1.0914010580661264,-0.32074451073785404,-0.9550839994302472,-0.7255008177818236,-1.1350285973824872,0.004118879329431993,-0.8341315839960108,-1.004530878682384,-0.7917796788365976,-0.6379350820843068,-0.7750779649770242,-0.0667220118586185,-0.9891483836704313,-0.07945015314506794,-0.17668249895849586,0.5056759545743241,-0.1904560329463976,0.26336541597357926
1.4590754682489004,2.238648215437659,1.958390318881841,2.656479586523983,-0.0038700714834424173,-0.4338734658901149,-0.34207239587879,-0.661039922845417,-0.2350018232836065,-0.5440123707941609,-0.5498042484738882,-0.1816255435174659,-0.3478002110889553,0.3835221688377582,-0.6279030380460431,0.060721430489477986,0.30858463383754714,-1.2376850428838098,0.32923533461572757,-0.16849104150850977,0.3427666597565566,-0.5260011963359634,0.49134083900593667,1.2298752895172422,3.4995499805423504,0.9694983889240523,0.45709059964470405,0.7213325648514985
-1.119545691786222,-1.09503658635695,0.7218224586529794,-0.018626607383416375,-0.8017825896214102,-0.38840894071529974,-0.47273460864529887,-0.33922944759619805,0.07049315046369053,-0.45696823921678936,-0.3976344233757691,-0.5126327413866653,-0.41478842413587813,0.6952320985542542,0.25891472416931277,-0.5404343639700966,-0.8287135657787317,-0.4569763650278701,-0.8249401074815714,-0.8100645636287658,-0.8108034068294226,0.9182217045248713,0.34871160920999145,0.17098338844536015,-0.5145717586711056,0.8090845643738757,-0.47860085307167544,0.260640974417967
1.8073323592842905,1.3473972787871291,-0.6132657713211481,-0.8331687394835484,0.34065247192576587,3.2742020166800403,3.2891230839627403,3.1414749369341015,0.7800310380656018,3.419708612009391,3.2398857508402576,0.6434938482724224,3.0779426031104573,-0.10360356743222363,0.39028632395964585,0.7635714871052217,2.2059115177461166,1.835110849925433,2.059705205879741,0.6086996478891987,2.1341768210029377,0.7548110386400837,0.01377946355666435,-0.03407504907926122,-1.689081142206566,-0.38396388691623595,-0.18629962405631195,-0.3007873526864316
-0.5056769358582753,-0.008894157207700315,-1.1200003606749178,-1.1600456025972707,-0.6972732871197255,1.1937207757630521,1.0930603169331297,0.3734683597683893,-0.6774708945120421,0.3144276335802753,0.4293791092133608,-1.0259337583722352,1.1988368910441365,-0.3287406304970813,-0.8202050674537839,-0.583955191799248,1.970214208190737,-0.7741615191647202,2.048739897359854,-0.8204966534193391,2.076397944050525,-0.40637524434096595,0.41459478631495583,0.18913833009966854,-0.997600607903852,0.35707404066410225,-0.7594483617990465,0.47318149829583095
1.4733082198449885,1.9313903096306761,2.58770978151439,3.4168731339941942,0.06270606969787453,-0.28385090578842515,-0.2867020129894697,-0.45486335085830315,-0.37439926555995506,-0.42847656778071,-0.44203189840501567,1.6892847053084434,-0.3074032851366009,1.9780659023800184,0.88831433465787,-0.7176827721439516,0.6945131639169415,0.3088026650756328,0.5965744252249088,1.7249332554805386,0.5382314597941552,-0.9721655709021324,1.852039719171162,2.375631947903647,3.486362234556023,-0.8042055943469482,-0.82220509850464,-0.5893689531074612
-0.11503141123050165,0.5098152623236393,0.01410893762525215,0.6758385285385103,0.3145783611882104,0.9381463647662789,0.9765668622939486,1.4279808165739536,1.0240778278707374,1.4270133050389133,1.3244849632061644,0.6434938482724224,0.9184446620813126,0.015951478204298496,-0.8987698075960111,1.188385872869087,0.824407935896209,-0.574279540618305,0.858778246549037,0.8590698028629572,0.8049124381229251,1.9580878524465257,0.37876161335430436,0.674779132667874,1.419593412174128,1.1308211506556687,-0.14140670255176918,0.508248382685684
-0.9753597485531895,-1.0648547515074087,-0.8643638269312586,-0.1089948271195932,-0.7278512545484065,-0.8319128593921975,-0.7946392083789776,-0.781708564367328,-0.7092608645014371,-0.7521438516356074,-0.7297684438109533,1.1424032479593316,-0.799752543246395,0.551249632097452,-1.0851237253777233,-0.7593620506275116,-0.5938557848671421,0.11049039252074652,-0.6376406250811014,0.8590698028629572,-0.6569065963822784,-1.0185389353012597,0.21849799396619352,-0.8030720945939597,0.6098027150194354,0.8844397084613608,2.4790226806211253,0.6277804408312393
-0.09372002232120615,-0.7217409092198163,-0.7733049583431344,-1.2814683519577934,-0.004370295859847577,-0.24951439671491887,-0.28290427307525295,-0.23223917125637591,0.28155039815620103,-0.25553426722739764,-0.2670022073123194,0.039045921728667006,-0.2904611982625413,0.40064728629101165,-0.7300522419437419,2.2324457869425847,-0.1812441218497437,1.0394590909162145,-0.24057153743660173,0.024502619617095704,-0.20686520192836433,2.4922621357046277,0.5395099121072017,-0.7165480214559147,-1.2396143771958426,-0.29057359261053156,0.34562122981718923,-0.2400094947049474
-0.748249987832046,-0.6402164043134313,-0.20353179824895887,-0.8483017865051822,-0.947777618222474,-0.5128497458653191,0.3569809173482745,-0.4657692021905049,-1.0085360496835343,-0.37923430507348227,-0.38219138863856367,-0.6325628855421723,0.6666029948633936,0.3529655094739759,-1.10720493723768,-1.8531132785699862,-0.8164350781324544,-0.6221379969407884,-0.7938795873511064,-0.1893552210896563,-0.7972191912349998,-1.5754798331384487,0.3030310034202073,0.7728218725046999,0.704136308915591,0.8906954502981828,1.1329044427981905,0.615859002779916
-1.0460799196057287,-1.1496017300222696,-0.8887196289601912,-0.9793102869535966,-0.4846908723432767,-0.31718832547489434,-0.44808719716595613,-0.6214985385332815,-0.539801015664477,-0.6926340815403085,-0.619870562682793,-1.054716992969557,-0.31592229193877935,-0.9402898154565857,-1.0357331896505433,0.15679674141393618,-0.33228141054872695,-0.9179902526237453,-0.3840427922106773,-0.7109597106183198,-0.33970143746390197,0.140325296008886,-0.3349779042037098,0.030673105794230462,-0.8299437458883276,0.5615176773656062,0.41711612683575494,0.39980976962026304
-0.26453940228669487,0.10958260018761912,0.034279941777228845,0.3039079535469358,0.49839736629140496,0.4889734401793457,0.310577737544763,0.5335755846765288,0.45031156458309785,0.37109202801849284,0.3559153746126621,0.278906210039681,0.23323584095557448,0.3830482785527289,-0.604856676665077,1.7680994566890018,0.20735700585521277,0.550686655687463,0.03711542592056331,-0.12676268234621668,-0.017368616804115132,1.428665159108691,0.320187997913828,-0.2086935829306113,0.7722665492382598,-0.1110596580605507,-0.7015742692147157,-0.24848869991223496
-1.1612526966521157,-1.1239859076566052,-0.49839232894065677,-0.4937713566326706,-0.49179545682516246,-0.4194365344919492,-0.329937778517662,-0.4854056011300985,-0.8461789968279342,-0.4012394852478985,-0.39836389231116387,-0.24398921847832955,-0.30646576819191684,0.48027971207689296,-1.357973550588732,-0.7523588137059581,-0.17321723870504036,-0.33901035123425705,-0.09395037469241237,-0.3249723883671088,-0.11688846706124063,-1.1972989602384017,0.34282059519878183,0.8587977225821686,-0.7004458538411842,-0.000234651539081716,0.45935558465048243,0.1438344066044721
-0.69943055038568,-0.76573574930936,0.01949564460771596,0.09907647840259176,-0.27170651445784305,-0.8336898196119565,-0.7892715852959095,-0.9398813929441039,-0.37752507244376254,-0.8862530203827591,-0.8767923844495283,-0.6901293547368157,-0.7850405524274443,-0.8200203775498905,-0.7888942510249337,-0.5363401283289991,-1.0852806097471994,-0.5079084214038799,-1.000604797673246,-0.66401530656074,-0.9887435090256818,-0.7971038688286733,-0.805202089108922,0.34712929760528777,0.7061601697508303,0.41274666113106906,1.127436115095003,0.5692756306715994
0.14045569050718512,-0.2983811076367814,0.33005334430385985,0.9003834695740905,-0.5863152145390593,-0.4514779460882349,0.3138118555271416,-0.932197041875373,-0.7194309915049687,-0.5135492197178966,-0.5266234949188104,-1.481668306163162,0.2856202754561601,-1.0027565644367191,-1.9481748685013802,-0.07932435268348237,-0.4527271984405144,-0.3139322268819458,-0.0033217217054705064,-1.5976873428170475,-0.039143735779540514,-0.528633751921975,-1.2293687780647113,-0.34827890365867775,-0.10545774920730908,-0.7837236645685044,-0.5949775881806788,-0.40864180396789546
2.379198347191724,3.360636789562544,0.35738006059218236,0.18617296765307553,-0.41613561530561627,0.7771649515288805,0.7481721067763579,0.4574960087671103,-0.33369935607856005,0.3916475704469861,0.3357786723860263,1.5789489726853772,0.6525227894025103,1.11128522387423,1.7645567428029982,-1.0578459151101598,1.7737668816838235,-0.9577620880429548,1.6886461056789386,1.5632358637266528,1.555759372995608,-0.9161269547541725,1.2501340737190254,0.2686747688101105,0.9786097253386195,-0.8512971383002208,-0.8317986267574156,-0.7200498570433996
1.8701343987162586,1.6486359286419832,2.2779147549726475,2.063347952255763,0.5428722132158922,0.07720385298048599,0.23209784463930827,0.20597187096017533,0.6219585847500354,0.40327203848357507,0.36715867996246554,1.6077322072826987,0.16912733328743898,1.4954545033143598,0.6563049765068716,-0.4410426284626059,0.1727572343341172,0.454341289589059,0.1831785079495176,0.6973724111090716,0.1346921193124633,-0.5443378832507221,0.5860773951902585,0.3642306175631869,0.3538934157080193,-0.41615405502962716,-0.5129366820561355,-0.4403257272765206
-0.49723094999790884,-0.5708788447967806,-0.4936977398863876,-0.033822185919518154,0.19989904631061772,0.486126381837489,0.42413612858719163,0.6815152654252018,0.2515867447751983,0.653853690920253,0.5158292915250142,0.4612000291560517,0.3182739483780026,-0.5390757051971459,-0.4702553576477616,0.04019198878435308,0.430865719317639,-0.27537268293688066,0.37938647494385247,0.6347798723656319,0.31218007165899814,0.011530343908394096,-0.5801271634657161,-0.5574878778376606,-0.010126364709063015,-0.7544041010934809,-0.638715760672537,-0.6197709076390231
-1.2494602819486096,-1.6109952481620995,-1.2597083479678783,-1.7194171640722622,-0.6485748034341847,-1.3723451546436871,-1.345055127976406,-1.3634921209739863,-0.7756643887087564,-1.317930712925447,-1.2612550434052825,-0.19121995504990646,-1.236183867367108,-0.7323829694107958,-0.9862707064900446,0.41120122168177803,-1.0747897085375844,-0.6289051300090288,-1.1113696227124332,-0.7109597106183198,-1.0489200207980944,0.20504438353460003,-1.2736794534320135,-0.4691954770992536,-1.3008389166713368,0.4977579171889826,0.19139968280348965,0.21160447104556485
0.4036912468693307,0.3944573457839397,-0.5068839841230148,-0.9651636371919129,-0.7538047066032283,-0.012808404152772204,-0.09987038888185759,-0.09744423242543646,-0.47947140612506206,-0.21873008289544807,-0.16581301251264366,-0.4022970087635988,-0.1273408405274147,-0.8448996778805967,0.2494792644459321,-0.9734426856280536,0.07163364212432476,-0.9493078245413447,-0.02249840345490071,-0.29889216389067563,-0.07237943083055523,-0.42393216803226397,-0.4955158446851277,-0.7484851487015273,-0.7448668023804348,0.9395071639393133,-0.7283801278147741,0.6697595941018414
-0.5645429857747036,-0.5226722584325048,-1.1731966526827056,-1.2702301226119372,-0.6189007724876706,0.8053306698067033,0.734595591590304,0.4835796422141986,-0.5198518691619235,0.3767048476306837,0.5594395831766154,-0.5126327413866653,0.8602140855470835,0.31739510624678213,-0.8392806727201014,0.09407684693682711,1.9751467983828979,-0.25480794591956046,2.05448193977976,-0.2519477598330959,2.019235278799829,0.5025121429511797,0.38733847664298254,-1.0186589035188554,-0.9344160097174974,0.37227385525158235,0.18659076411594086,0.5280395477006081
