theta_bandpower_kurtosis_C_N2,alpha_bandpower_kurtosis_C_N2,kurtosis_N2_C,delta_theta_mean_C_N3,delta_alpha_mean_C_N3,delta_bandpower_mean_C_N3,theta_bandpower_kurtosis_C_N3,delta_bandpower_kurtosis_C_N2,kurtosis_N3_C,COUPL_OVERLAP_C,DENS_C,sigma_bandpower_kurtosis_C_N2,alpha_bandpower_mean_C_N1
4.746776619850097,0.7249220912721596,2.9729520226221857,1.4475843853858021,1.5383806203965966,1.3303964589223911,2.3917509958845535,0.5938776345661089,1.1745553185032278,1.646692582051239,1.1749705700956252,0.4665224774425819,-0.9559803757184614
-0.20288335208168018,-0.3266362021409919,-1.1199116642917983,-0.6125492817202081,-0.5819408227561829,-0.5967803764457045,-0.2849073384628358,-1.227438845253248,-0.8452899960135926,0.11839142773225513,0.8863453790093192,-0.19390396921442266,-0.07596866022693374
0.7439866496389093,0.03132361960669053,1.722482667089333,1.660186979817227,1.5119391087671477,1.409623250815493,1.848920007642706,1.2341877624143345,1.4769122169573998,-0.09025036807921025,-0.24706987752374943,0.9176237078729709,-0.4690329242639899
0.48123078914698175,0.5421094363136048,0.6143847541148167,2.6267779621705767,2.7290155206638596,2.5002321753518184,-0.26465430764156617,1.421284826484091,-0.609099279794181,0.8225574885959508,0.5700059567798008,0.12978919435128117,0.7912442558296433
-0.7630389854217855,-0.9641390056049285,-0.7368156797958096,-0.8002786412508215,-0.8254936175793843,-0.7449727458919974,-0.25653938427968676,0.1795096439489487,0.024831732487656605,-0.022441784440484006,1.2005958723718244,1.9426142652718805,-0.4035200775375215
-0.5109995256096523,-1.1938172331378851,-0.26717141807552236,-0.13125619466260594,-0.2125537818393645,-0.25637986919300904,-0.5430162756232997,1.3200147094062258,0.16496189806822753,0.10795933794168185,-0.5993192720053816,-0.1054534499935379,-0.24271342736746931
-0.8358113080328037,0.04812964460650485,0.385367588869189,0.26548797525392925,0.3267732992389739,0.44817436693128454,-0.8131217567582735,0.309026372690177,0.830320968972888,1.0364153293027027,1.7713073355742608,1.180659804130761,0.03444977012351554
2.1068050141959467,0.7969553713399103,-0.43662062103778504,0.030272009085725415,-0.033635644124263495,-0.00723153317480473,1.9189858366534116,-0.28940606983010236,-0.5854880068626122,0.3896257622871601,-0.21894844835288035,2.6130549306632473,-0.7081504294282536
-0.48882656649118367,-0.6618853813952963,0.6613972676237848,0.6587921260697531,0.49146156789384227,0.3923408340751706,0.8682569121516888,0.015078559196059079,-0.5367939060422524,-0.6848794861418865,-0.6595710438383876,-0.4676912394012405,0.2083232661748343
0.004990407058131531,1.0282556780115915,-0.5895161918701821,-0.6705838769362852,-0.6131077430838998,-0.5644846769479295,-1.4510231167537928,-0.7193525658254324,-0.24370696574467762,-0.8935212819533519,0.33425366295875064,-0.26060817857295676,1.2381849640279767
1.8762082755371798,0.5565725647342172,0.42994620416400386,1.9463217401933677,2.1119569157968443,1.8639730899892002,1.960605675419243,-0.5138866141105006,1.0225533757242677,0.5095947948787527,0.5090227969118466,0.9860845511398653,-0.7800115794764129
-1.2720755446821315,-1.2364823044798994,-0.7452711806197428,-0.6003731576646648,-0.632005459119698,-0.6241588262192481,-0.9333897219288722,0.19316408210093194,-0.5968979507795048,0.23836046032384772,0.05878378071323616,-0.2540311229410524,-0.4831442297330466
1.6015460836812756,0.20512990665424088,3.000934421922288,1.6321027836167408,1.5520536108272118,1.4008034845232886,1.4828267580043233,2.8380950335924378,0.2205087988708083,0.9842548803498364,1.0058488666932173,1.7086422549178033,-0.7040200135231676
-1.2779297967453198,-0.8972503463140439,-0.8076243496199185,0.2194396720760058,0.1452954977464137,0.023178918102721283,-0.7922794307062523,-0.3504871155287794,-1.2710988831594334,0.04536679919824224,-0.13323912488073777,1.1528871086903216,-0.5901621510086259
2.2372932116029425,-0.18336650706578322,0.07111455401564516,-0.7308150064824861,-0.8235636911475098,-0.6908920910668263,0.5456128893533232,-0.9410902925542628,9.340844687562486,1.5058593698784999,1.338556989777826,1.2069412696736121,-0.5752296484419354
-0.2751421977043552,-0.5743095274996195,-0.5552785551159336,-0.3841888425409115,-0.4487029216477546,-0.4614451601964643,-0.22530692028725632,0.015702890196053004,0.11452691320120764,-0.18413917619436967,-0.48495750436105206,-0.4298910769495399,0.051474511396448534
-0.7466410150219324,-0.8869879793449441,-1.0934144365416716,-1.2171514217967796,-1.2096069801248421,-1.1594570408558629,-0.598658470539486,-0.388196326159507,-0.9074125027208181,-0.012009694649910738,-0.13308979685501757,0.05184741054276028,0.3233930157285683
0.5594012718395833,0.03620885444865119,-0.18882371115558091,-1.025385790895107,-0.9875134454574235,-0.9550839994302472,-1.1350285973824872,0.004118879329431993,-1.004530878682384,-0.6379350820843068,-0.9891483836704313,-0.07945015314506794,0.5056759545743241
2.238648215437659,2.656479586523983,-0.0038700714834424173,-0.4338734658901149,-0.34207239587879,-0.3478002110889553,-0.6279030380460431,0.060721430489477986,-1.2376850428838098,-0.16849104150850977,0.49134083900593667,1.2298752895172422,0.9694983889240523
-1.09503658635695,-0.018626607383416375,-0.8017825896214102,-0.38840894071529974,-0.47273460864529887,-0.41478842413587813,0.25891472416931277,-0.5404343639700966,-0.4569763650278701,-0.8100645636287658,0.34871160920999145,0.17098338844536015,0.8090845643738757
1.3473972787871291,-0.8331687394835484,0.34065247192576587,3.2742020166800403,3.2891230839627403,3.0779426031104573,0.39028632395964585,0.7635714871052217,1.835110849925433,0.6086996478891987,0.01377946355666435,-0.03407504907926122,-0.38396388691623595
-0.008894157207700315,-1.1600456025972707,-0.6972732871197255,1.1937207757630521,1.0930603169331297,1.1988368910441365,-0.8202050674537839,-0.583955191799248,-0.7741615191647202,-0.8204966534193391,0.41459478631495583,0.18913833009966854,0.35707404066410225
1.9313903096306761,3.4168731339941942,0.06270606969787453,-0.28385090578842515,-0.2867020129894697,-0.3074032851366009,0.88831433465787,-0.7176827721439516,0.3088026650756328,1.7249332554805386,1.852039719171162,2.375631947903647,-0.8042055943469482
0.5098152623236393,0.6758385285385103,0.3145783611882104,0.9381463647662789,0.9765668622939486,0.9184446620813126,-0.8987698075960111,1.188385872869087,-0.574279540618305,0.8590698028629572,0.37876161335430436,0.674779132667874,1.1308211506556687
-1.0648547515074087,-0.1089948271195932,-0.7278512545484065,-0.8319128593921975,-0.7946392083789776,-0.799752543246395,-1.0851237253777233,-0.7593620506275116,0.11049039252074652,0.8590698028629572,0.21849799396619352,-0.8030720945939597,0.8844397084613608
-0.7217409092198163,-1.2814683519577934,-0.004370295859847577,-0.24951439671491887,-0.28290427307525295,-0.2904611982625413,-0.7300522419437419,2.2324457869425847,1.0394590909162145,0.024502619617095704,0.5395099121072017,-0.7165480214559147,-0.29057359261053156
-0.6402164043134313,-0.8483017865051822,-0.947777618222474,-0.5128497458653191,0.3569809173482745,0.6666029948633936,-1.10720493723768,-1.8531132785699862,-0.6221379969407884,-0.1893552210896563,0.3030310034202073,0.7728218725046999,0.8906954502981828
-1.1496017300222696,-0.9793102869535966,-0.4846908723432767,-0.31718832547489434,-0.44808719716595613,-0.31592229193877935,-1.0357331896505433,0.15679674141393618,-0.9179902526237453,-0.7109597106183198,-0.3349779042037098,0.030673105794230462,0.5615176773656062
0.10958260018761912,0.3039079535469358,0.49839736629140496,0.4889734401793457,0.310577737544763,0.23323584095557448,-0.604856676665077,1.7680994566890018,0.550686655687463,-0.12676268234621668,0.320187997913828,-0.2086935829306113,-0.1110596580605507
-1.1239859076566052,-0.4937713566326706,-0.49179545682516246,-0.4194365344919492,-0.329937778517662,-0.30646576819191684,-1.357973550588732,-0.7523588137059581,-0.33901035123425705,-0.3249723883671088,0.34282059519878183,0.8587977225821686,-0.000234651539081716
-0.76573574930936,0.09907647840259176,-0.27170651445784305,-0.8336898196119565,-0.7892715852959095,-0.7850405524274443,-0.7888942510249337,-0.5363401283289991,-0.5079084214038799,-0.66401530656074,-0.805202089108922,0.34712929760528777,0.41274666113106906
-0.2983811076367814,0.9003834695740905,-0.5863152145390593,-0.4514779460882349,0.3138118555271416,0.2856202754561601,-1.9481748685013802,-0.07932435268348237,-0.3139322268819458,-1.5976873428170475,-1.2293687780647113,-0.34827890365867775,-0.7837236645685044
3.360636789562544,0.18617296765307553,-0.41613561530561627,0.7771649515288805,0.7481721067763579,0.6525227894025103,1.7645567428029982,-1.0578459151101598,-0.9577620880429548,1.5632358637266528,1.2501340737190254,0.2686747688101105,-0.8512971383002208
1.6486359286419832,2.063347952255763,0.5428722132158922,0.07720385298048599,0.23209784463930827,0.16912733328743898,0.6563049765068716,-0.4410426284626059,0.454341289589059,0.6973724111090716,0.5860773951902585,0.3642306175631869,-0.41615405502962716
-0.5708788447967806,-0.033822185919518154,0.19989904631061772,0.486126381837489,0.42413612858719163,0.3182739483780026,-0.4702553576477616,0.04019198878435308,-0.27537268293688066,0.6347798723656319,-0.5801271634657161,-0.5574878778376606,-0.7544041010934809
-1.6109952481620995,-1.7194171640722622,-0.6485748034341847,-1.3723451546436871,-1.345055127976406,-1.236183867367108,-0.9862707064900446,0.41120122168177803,-0.6289051300090288,-0.7109597106183198,-1.2736794534320135,-0.4691954770992536,0.4977579171889826
0.3944573457839397,-0.9651636371919129,-0.7538047066032283,-0.012808404152772204,-0.09987038888185759,-0.1273408405274147,0.2494792644459321,-0.9734426856280536,-0.9493078245413447,-0.29889216389067563,-0.4955158446851277,-0.7484851487015273,0.9395071639393133
-0.5226722584325048,-1.2702301226119372,-0.6189007724876706,0.8053306698067033,0.734595591590304,0.8602140855470835,-0.8392806727201014,0.09407684693682711,-0.25480794591956046,-0.2519477598330959,0.38733847664298254,-1.0186589035188554,0.37227385525158235
0.5082008798418812,0.22303094686133426,1.599240147861764,1.6422581036876482,1.6415910407472416,1.435155961144645,0.550686542933663,1.613521943944501,0.30163556638767264,3.9574004706632175,2.1298439079427323,0.6803438128116152,-0.9292276779087606
1.5795168367083456,0.3957176750336642,-0.16291611734904862,-0.6827903052954734,-0.6996830095260874,-0.6091007040447941,-0.12724759858752488,-1.1417105964221466,-1.0218301263639826,0.28530486438142744,0.21886151398227507,-1.0596108544798888,0.42546210468623036
-0.8129513462501292,-0.8649232806615142,-1.0958662955125953,-0.5533808480386018,-0.5974570147179502,-0.6134513331551584,0.1980293779522466,-0.856044651698364,-0.4651025725601385,0.832989578386524,0.7696990851870148,0.011273241281164954,-0.36543065120878915
0.5055167498237287,0.37046747510363554,1.1440839185660288,0.6938577782278489,0.5900800169745406,0.7146939332574176,-0.4840843981492201,0.955727233887102,-0.08468513392485512,1.6727728065276721,1.3538819363249972,1.612679904397994,-0.22990223248835193
-1.4394074670294177,-0.0251196606314827,-0.9381532398525165,-0.6997156502331808,-0.6218565247651494,-0.6710414333066798,-0.8964653392358702,-1.0532844681931943,-0.5774965124581312,-0.9613298655920782,-1.2163725231644036,-1.478518336585599,0.22129551249582655
0.7354073382760978,1.028127021111848,0.5009754436134645,-0.4540832272287598,-0.4187002218335356,-0.472498732878767,1.785076084432657,0.21614011975106595,0.2175662299082019,-0.5127500045974276,1.2881845919814927,0.4102425235040035,-0.39619148869056187
-0.8808846304534882,-0.9393167660324127,-0.4208661175655082,-0.33798440563267046,-0.32223923175455566,-0.2680779630892498,-0.1298898696541548,-0.9494154561984799,0.8767487564129269,-1.1021630777648173,-1.5270194579585155,-0.6523665951333295,0.5686033642403348
-0.8711078694284915,0.10823720915569679,-0.31357916090407095,-0.5755030385817588,-0.5512282207323272,-0.4659216598485219,-0.9136317079002979,0.26398956735748813,0.08568691626982122,1.0207671946168428,1.8115704158794506,1.3959005243890998,0.557751802358297
0.7902751151003615,0.562120213737834,1.5240285565830942,1.9536883679025656,2.141640800921632,2.121109237220103,0.8099673968262978,0.9524135653481522,2.505223915108863,0.1757679215804081,0.49223813239220615,0.48235456664198545,-0.26532874576279014
-1.2004777716690378,-0.3384189270778748,-1.2590551308480915,-0.9464360490251633,-0.9137221546774422,-0.903090531383025,-1.1537482640748133,-1.0742091775141507,-0.8391733212491862,-1.4412059959584484,-0.8800261565981113,-0.9642075884423796,0.001431056927423917
0.16444868151070363,0.043155803958802225,0.11355475001029018,0.17422956344704993,0.20132649450033707,0.19760661711587937,0.7488462991176598,0.04983841190578213,0.2748155841718159,1.276353394485888,0.6015962807179458,0.03371187073819634,-0.10485812323209197
-0.009485129330290309,0.9133812328872354,-0.6819109475073738,0.6318866632476525,0.5859059405166134,0.4760014355259393,-0.6145274293266736,-0.5527971353263778,-0.505731958956072,-0.5544783637597207,0.2576647227250787,1.2330294022566402,-0.580018396413252
-0.19735250638434398,-0.9951303673484659,-0.8382987160267128,-0.846246666889394,-0.8243361102130942,-0.8375304004463431,-0.05513171978603184,-1.0532155330393842,-0.8446376351327108,-1.2012679307752634,-1.1707070168978049,-0.8236837550686091,0.7814561457016206
-0.10234310117055671,-0.5878536807983851,0.4096129818945116,0.08541146804356489,0.10423679120064841,0.13367553035574714,-0.2382545526784081,-0.5214531923650683,0.39491994197082647,0.30616904396257394,0.4937127540812694,0.6949371935266594,-0.33454903406349995
-1.0160897659123473,-0.4976984646220772,-0.6247700387877481,-0.38025749496441413,-0.49861982987411785,-0.3807760298588456,-1.1169798984686126,0.3397635018618953,-0.4552109667552028,1.9648713206637236,1.3086389310906463,0.9022576072748564,-0.14410379607117746
0.5996696612760951,-1.0353538562500948,0.9987910793537597,0.3098341396489668,0.1830219455178339,0.2866325938871155,0.3421899286479156,1.015984799702852,1.8047171036654273,-0.28324402920481573,-0.7638142624942525,0.2982152120359684,0.44918568924298685
-0.8836737176847308,-0.5953798140434874,-0.7281515697982784,0.5553672433844264,0.4955450012089884,0.6880538266136708,-0.2350845672463991,-0.7466238602952577,-0.10526296746157719,-1.2847246490998494,-1.2476521990163765,-0.1865028937201356,-0.3190734456689839
0.3553543837264712,2.2071994693327,1.7681062855137342,0.05955085494868631,0.06326197971067211,0.35321431634687267,-0.05703039483177014,0.4613151546050218,1.2639811233442741,1.5997481779936593,0.5435787513924268,0.5891139754080025,-0.5529739918085209
-0.8963434170724993,-0.22522133261373975,-1.0660414198229233,0.5546429129336499,0.17740060686213943,0.8126112708080816,-1.1530206623272101,-1.1987869682184498,1.9250644528058254,-0.8987373268486386,-0.7917887033603208,-0.8687241285609506,0.9105173299940176
0.780474532711778,1.9729582923285032,-0.1465391696140121,0.08350324722539075,-0.028393945160691905,0.02786583869931975,1.081350860162019,-0.34492021073668805,0.34806925280702844,0.6712921866326383,0.46639944509108894,0.3461464266905083,-0.05807516660576865
-0.115570491144541,-0.47279226681128117,0.15514996125529737,-0.13862798045918312,-0.18364539518492917,-0.20185450438179492,0.006135091822862588,-0.1523744737407051,0.00853128597725057,-0.7944164289429059,-1.488188070371067,-0.4516282004554405,0.7658621862043063
-1.930586530044482,-0.12156537739401085,-1.1208073369149119,-0.08384535040205855,-0.10559793771359328,-0.18084949963561428,-1.5724202328378252,-1.309171969464733,-0.7850682372083461,-1.6289836121887673,-1.2722069072133069,-1.3466871978858663,0.18649343902389004
1.2674666149608047,0.7145559655119275,1.3813724321240928,0.6807861846462642,0.5423496995141105,0.5090481331088045,0.6056331961937388,1.664126840680889,0.18720203926380719,1.203328765951875,0.019819762266480478,0.3511907769956059,-0.475519715372589
-0.19881102906179926,-0.7365920266510726,0.3109675321641034,0.7710573167725965,0.5588088103500504,0.5142703779801691,-0.2757007990724928,0.3564246350323128,0.10513777716252248,-0.40842910669169497,-0.039167955904896065,-0.8531003857958833,0.3542886253021056
-0.4972442006894651,-0.5584926654169836,-1.4302594363755288,-1.0944584624703935,-0.9848569325022439,-0.949227643423104,-0.965631940460417,-2.0482462271256714,-1.2943984460023776,-0.4397253760634148,0.32431858963002214,0.00686310080647811,1.5252109876755828
0.12427894121956416,-1.0543222829853642,0.19184995352359344,0.22220365227290306,0.18096109679941538,0.2877639611439061,0.5376605650646611,-0.7432209668839054,1.3068679914897217,0.791261219224231,1.6777126174926265,0.8574121517822152,0.9080446444465717
0.3472591178674162,0.4109130249810598,-0.12700219092982948,0.3805242478544651,0.3113701880977757,0.3810736154721762,-0.1617183783234846,-0.47859296977243043,-0.5401087820351077,1.6519086269465255,0.7775774292261013,2.225139361541282,-0.153861458383831
0.6184422886215991,0.17511700485773202,0.36414523271090043,1.4854698125490617,1.306564505864157,1.2064994065407761,0.22758855904702538,0.18196027651409305,0.039209385536662755,0.8225574885959508,0.0965106136568322,0.6088061146161435,-0.6460069553308255
0.21867937569845974,0.2672860067834854,-1.1722333328962238,-0.5537288429776634,-0.5868434062386774,-0.5436524240641478,0.8351737206144143,-1.789499497388267,-1.2600532862370755,-1.1230272573459639,0.8182082676102157,0.911752136028842,0.3167214621337425
0.825947030767059,0.3388801559672531,0.8125631651124883,0.740015724488711,0.7098148858832178,0.5846239087071692,0.1505950022195699,0.8926210918002766,0.6236469579867879,-0.6222869473984469,0.13962371679259672,0.11961048962606795,-0.6340165141526896
-1.907505592686265,-1.0248815796555244,-1.2387295436432524,-0.9390797524206784,-0.9229390892352649,-0.9415104320625094,-0.5658552098673202,-1.1216686396522841,-0.7677170253995511,-0.564910453550294,-0.18963383234394784,-0.7264657083375111,-0.32362372138938045
1.5530244878107409,0.6540789856805902,1.1500308486293966,1.5532816289534321,1.395310476676847,1.1953384940630758,-0.10615088329169527,1.2954480592454698,-0.8163560907958022,-0.12154663745093006,0.2635690094939638,1.1640627167863853,-0.6570877734197913
-0.9812964075773453,0.6227837099814335,-0.37300450175962974,-0.6412408313023091,-0.6254723569211579,-0.5970204690564503,-1.0619607220918355,-0.35779319700185375,-0.5434783302065666,-0.23629962514723601,0.955510097319799,-0.41969085246157145,1.9885669338591403
0.1184781598719376,0.43194642864020655,-0.7847387986658585,-0.9896345888285019,-0.9271661450047962,-0.9067107134375171,-0.344862580365099,0.27887201797162514,-0.3288858340305285,-1.279508604204563,-1.807601869512751,-1.8095306147940708,-0.4051111546719674
0.31120525099821467,0.04336932121881831,-0.014681223748228892,0.7457183182171534,0.6543790841313568,0.6414472980662361,0.8368045034203608,0.15038111562720508,-0.2459039948663093,1.2659213046953146,0.2035829660538198,-0.09143351534559864,-0.3794886936004038
-0.27323323493839935,0.13230399776602572,0.341202004302946,0.46057721193427914,0.4412167115504068,0.39089111859181774,-0.6535017777596691,0.5603416598434304,-0.687828583980229,1.3545940679151875,1.242286341935728,-0.19876283803734401,-0.7816906653573749
-0.9688496938275343,-1.1122125606245035,-1.1340633959805295,-1.1531849847012157,-1.1010560275670394,-1.060547051143194,-1.1375054199179941,-0.934679096458248,-1.2564407649428184,-0.11633059255564343,0.011388576616569134,-0.8171669069007857,1.3315378229171522
0.1355990241518363,0.07906714907026856,-0.9168905364130565,-0.15626480899617123,-0.2312113509771916,-0.20267791534812468,0.8909614889990968,-0.5539932039980285,-0.3889423612422556,0.050582844093528874,0.46053376607732943,0.007825661390518959,1.4136218150518045
0.8319189971277091,-0.12784905318451759,0.11747727574513496,-0.5325357723667542,-0.5549962816652996,-0.5702106139802854,0.7532717026042189,-0.538783711917547,-0.004572139766041416,1.2450571251141682,0.5529102776137284,-0.21118111103128556,-0.8956449746076702
0.25576290744705416,0.10441916682576588,1.4943476967090152,-0.40274634816112354,-0.3846065124508198,-0.39520731411223387,1.1804602793602785,0.905335871865651,0.9072188380991401,-0.5388302290738608,-0.08622551919631848,0.7031413356147276,1.9868736971239522
0.4571861002437144,-1.018236132068724,-0.4671984772731923,-0.6880527181032696,-0.6745698287332688,-0.7121690243313428,5.364122208783018,-0.21962346041042113,-0.12770604785189835,0.9790388354545498,0.49130197984353924,-0.04806880660337913,0.2009449344324301
-0.8500769618694238,-1.4985583385866434,-1.4396905025666966,-1.2146996606235931,-1.232839844789168,-1.1422702228710573,-1.195204906635294,-1.5368847841215647,-0.7202089609179098,-0.9665459104873648,-1.2986647213385438,-1.4431792915931185,0.635858970040996
-1.0389529271663338,-0.496426604390985,-0.06662643810655659,0.1909440314432553,0.22212166238208383,0.16239230685467687,-0.7065363559077439,0.3980789097975646,-0.48192616894644136,-0.737039935094753,-0.8997880931297088,-0.9752455573203038,0.6503749299090618
-0.6781533707876649,-1.2182918268199934,-0.9184498374964495,-0.9575326469487536,-0.8893739257378374,-0.901663680512853,-1.3400195835511928,-2.2650328804656095,-1.4900159753198934,-1.3003727837857093,-1.9408376456540315,-2.0382005065306417,-0.3267985398324143
-0.8230326034792091,-1.2725588703113493,-0.38751613155860515,-0.5421658680689541,-0.5466025690811224,-0.5204822192614287,-0.6643842344237216,-0.2844923130679038,-0.23817642370520606,-0.8517929227910589,-0.7386372657147912,-0.5624762051721774,-0.1589216414450645
-0.5734870344242445,-0.6014259006597127,-1.223378202980452,-0.26944015409613614,-0.24802199900586053,-0.30666680207033115,-1.2156269709412502,-1.9765337356983783,-1.0628225036747578,-0.7057436657230332,0.7386967367521128,-0.06704641180349206,0.37885795673266187
0.9234872948089395,1.3905793375332165,1.76586201451012,-0.0447571938412504,-0.08497815340324588,-0.09475347797920636,0.5505302756091915,0.860790814254351,0.5671813240504258,-1.1438914369271105,-1.4435750691054907,1.8571050365955544,0.16543320902853628
-1.0563811692399576,1.3584626620483882,-0.6502820183715448,-0.6705659233223562,-0.7841815002186425,-0.7342787190662426,-0.5054656085184923,0.6157858707595969,-0.4015942787557302,-0.5492623188644341,0.45660579148964536,2.441313868048041,-0.5778365675180892
-0.5326378960627839,1.5540107718007166,0.12675105054294886,0.3801685817741185,0.4113357777411441,0.3038595666072114,-0.981240166234814,-0.13377754691520424,-0.6553096535455554,-0.6535832167701667,-0.022707522595745946,-0.629981482458599,-0.2498299707583128
0.15157326746067495,1.060783814958811,-0.7494846849002227,-0.39048408673563895,-0.4163107256557213,-0.451902833932564,0.3306636765912048,-0.6496949992563763,0.21590007031030556,1.2137608557424484,1.607439217518012,-0.22176180632386883,-0.6569712124362175
-0.10607791117577862,0.26788687585446125,1.1014547102354446,0.469615303216514,0.552141853773785,0.477824138771862,1.0105521597123455,0.23388840130884322,0.8888480342121728,1.4797791454020668,1.2763927925801695,0.7355765597147463,0.168683438676942
-0.5979167511053162,-0.4588361401890178,-1.0267445989165755,-0.7669746138076255,-0.7793893745514617,-0.7866876474174586,2.074746163789104,-1.0332263551306338,-1.173293187746055,-0.5857746331314405,-0.0653808906951032,3.2021479173389906,-0.5188650740391527
-1.0782651705822592,0.14803689781011184,-0.11040077398992043,0.023756764369032738,0.038060561882927606,-0.056324698549337,-0.12538293789893365,-0.01695667691570982,-0.059165379961592386,-0.8622250125816321,-0.9386589302795548,-1.4419293506237119,0.24789303221714143
1.2717201374181322,0.901232012709198,0.5223707163804491,0.057634844328301724,0.07201200307547578,-0.03166863095729561,1.1285886171212989,0.09787595443093747,-0.08866818199277307,1.2085448108471617,1.247378493710191,1.705534900272144,-0.8167843171971579
1.589709722944599,0.9695979741116756,0.8379671711593647,0.8403992701920496,0.8346823732916507,0.7152943718977581,3.1828446651976106,0.10687570277506031,1.817295788827576,0.5826194234127656,0.6017193803263464,0.9518339398440594,0.0007182952559117673
-0.5967171338538264,-0.21389163669174951,1.1546203416991125,-0.12139813219688667,-0.19142732964483639,-0.07032271988554216,-0.7088915720089879,1.3409741474593024,2.6171753553710198,0.37919367249658686,0.5401504665239156,0.8742007462944249,1.3263574772136513
0.03716356353150261,-0.010232974164706594,-0.15252141166651367,-0.6105121239924167,-0.5575744983486933,-0.5327085431150194,-0.6135255274344349,-0.2628670595729536,-0.40409914971469757,0.055798888988815507,-0.7070576680328851,0.8813138974440763,-0.049286154055414574
0.019034933497986926,0.44005851884668856,-0.6745398285473684,-0.5446584405556544,-0.4577920992477865,-0.38614680272390317,0.17194676358500602,-1.3594088406119473,0.7816960147293791,-0.778768294257046,0.01193520362199757,-0.21314154445077785,0.2597842878625956
-0.7390900428884835,0.054850816425218524,-0.5903181437404952,-0.24879860077325777,-0.28804032018913567,-0.31652961605643704,-0.7912699184432344,-0.10455282541199062,-1.089992893110936,-0.13197872724150334,-0.13359357116689086,-0.3218099085243412,-0.4575894234171423
0.9062731534206494,-1.0930740143039503,0.42674336381922273,-0.12155520739327144,-0.21103344623417403,-0.2239141169887446,0.13711065721519988,0.7056444235443146,0.11806160272890655,-0.6744473963513133,0.2208603913666978,-0.06856859624855732,-0.2668064914314422
-1.1512184750409171,-1.3472385833643323,-0.2396436968390082,0.26882919115099135,0.17543826316474856,0.22899298524708508,-1.2526723579371917,0.5516210680909097,-0.24206516907888742,-0.9561138206967915,-0.36664269419811324,-0.8979220561327128,-0.477033919639429
